,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3399,0,0,0,0,42,1,2,0,0,0,2,2,2,2,2,1,1,869,4568,0
3400,1,0,0,0,18,1,2,1,0,0,0,0,2,0,0,0,0,981,3252,0
3401,0,0,0,0,56,1,0,2,1,1,1,1,1,1,2,1,0,20,2592,0
3402,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,1072,1282,1
3403,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,38,414,0
3404,0,0,0,1,35,1,0,0,2,2,0,0,0,0,1,0,1,471,3724,0
3405,0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,1031,5537,0
3406,0,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,3,48,1943,0
3407,0,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,30,2859,0
3408,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,390,673,1
3409,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,1525,6387,0
3410,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,427,809,1
3411,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,1317,5622,1
3412,1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,533,601,0
3413,0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,1050,4131,0
3414,0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,263,3610,0
3415,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,956,5691,1
3416,1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,712,2208,0
3417,0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,485,1380,0
3418,1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,1460,5884,0
3419,1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,1135,6030,0
3420,0,0,0,0,26,1,2,0,2,2,0,0,2,0,0,1,0,705,3532,0
3421,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,1227,6233,0
3422,0,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,512,5009,0
3423,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,388,197,1
3424,1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,1083,2249,1
3425,0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,723,3701,0
3426,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,711,292,1
3427,0,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,1174,3672,0
3428,1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,1164,5268,1
3429,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,20,2473,0
3430,1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,1207,5422,0
3431,1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,1302,3981,1
3432,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,1184,6157,0
3433,1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,1428,6042,0
3434,0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,451,1833,0
3435,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,740,702,0
3436,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19,1631,0
3437,0,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,485,3965,0
3438,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,1182,3406,1
3439,1,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,1358,6381,1
3440,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,1104,5931,0
3441,0,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,559,3745,0
3442,1,0,0,0,29,1,0,1,0,0,2,2,2,2,0,1,1,1258,4239,0
3443,1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,1245,4956,0
3444,1,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,3,196,2945,0
3445,0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,1339,5192,0
3446,0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,1428,5967,0
3447,1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,928,4484,0
3448,1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,572,938,1
3449,0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,1202,5389,0
3450,1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,1371,6289,0
3451,1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,734,5180,0
3452,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,304,145,0
3453,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,1235,6193,0
3454,0,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,202,2505,0
3455,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1104,458,1
3456,0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,1000,5704,0
3457,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19,12,0
3458,0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,1069,3904,1
3459,0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,94,2122,0
3460,0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,1282,5304,0
3461,0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,473,4435,0
3462,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,999,1799,1
3463,1,0,0,0,37,1,2,1,2,0,0,0,2,0,0,1,2,1116,4564,0
3464,0,0,1,0,31,1,0,1,0,2,0,0,0,2,0,1,0,972,4171,0
3465,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,323,844,0
3466,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,94,3522,0
3467,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,1121,1491,1
3468,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,23,16,0
3469,0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,1123,3069,0
3470,1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,402,1401,0
3471,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,51,2038,0
3472,0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,1370,5768,0
3473,1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,1398,5149,1
3474,1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,1010,5694,0
3475,0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,35,83,0
3476,1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,1296,6092,0
3477,0,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,2,790,2985,0
3478,0,0,0,0,23,1,2,0,2,0,2,0,2,2,1,1,2,871,3575,0
3479,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,311,834,1
3480,1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,26,3128,0
3481,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,390,878,0
3482,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,305,2259,0
3483,0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,856,3001,0
3484,0,1,1,0,38,1,0,1,2,0,0,0,0,2,0,1,2,964,4443,0
3485,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,773,604,1
3486,1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,1184,5166,0
3487,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,31,2587,0
3488,1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,541,1689,0
3489,0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,1095,3931,0
3490,1,0,1,1,8,1,0,0,0,0,2,0,0,0,0,1,2,397,1412,1
3491,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,734,4503,0
3492,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,130,503,0
3493,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,333,442,0
3494,0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,1002,2059,1
3495,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,814,350,1
3496,1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,793,3675,0
3497,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,701,684,0
3498,1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,811,4473,1
3499,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,47,40,1
3500,0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,1174,5656,0
3501,0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,836,5153,0
3502,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,439,4018,0
3503,1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,1360,6159,0
3504,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,28,3027,0
3505,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,2,91,816,0
3506,1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,990,3364,0
3507,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,24,372,0
3508,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,1525,6437,0
3509,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,303,144,0
3510,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,812,1756,0
3511,1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,84,2890,0
3512,1,1,0,0,51,1,2,2,1,1,1,1,1,1,1,0,0,92,2854,0
3513,1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,48,1054,0
3514,1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,1480,6063,0
3515,1,0,0,0,17,1,0,0,2,2,0,0,0,0,0,1,1,469,2368,0
3516,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,273,584,1
3517,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,1459,6344,1
3518,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,18,11,0
3519,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,992,4713,0
3520,0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,21,1176,0
3521,0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,428,4389,0
3522,1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,25,1928,0
3523,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,1504,6442,0
3524,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,991,2316,1
3525,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,1189,5338,1
3526,1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,383,961,1
3527,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,799,343,1
3528,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,23,1255,1
3529,1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,791,631,0
3530,0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,695,2628,0
3531,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,16,1124,0
3532,0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,532,2295,1
3533,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,25,839,0
3534,0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,1379,5300,1
3535,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,1454,6117,0
3536,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,883,380,0
3537,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,432,2997,0
3538,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,1285,6261,0
3539,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,308,1471,1
3540,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,1444,6391,0
3541,0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,254,3763,0
3542,1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,466,3350,0
3543,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,1387,6361,0
3544,1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,1164,4362,1
3545,0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,1202,5249,0
3546,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,959,5886,0
3547,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,1094,5968,0
3548,1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,1235,6094,0
3549,1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,677,4986,0
3550,1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,1212,4465,1
3551,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,892,387,1
3552,1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,1321,6249,0
3553,1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,61,3122,0
3554,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,736,1548,0
3555,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,1000,3452,1
3556,1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,18,555,0
3557,0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,532,3616,0
3558,1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,1136,4100,0
3559,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,26,1539,0
3560,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,283,1083,0
3561,1,0,0,0,26,1,2,1,0,0,0,2,0,0,0,1,2,910,3778,1
3562,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,1089,1608,1
3563,1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,1103,4114,0
3564,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,1102,5761,0
3565,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,391,200,1
3566,0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,987,5118,0
3567,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,1086,2772,1
3568,0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,1264,3678,0
3569,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,28,1169,0
3570,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,39,1108,0
3571,0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,582,3786,0
3572,0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,890,4167,0
3573,0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,20,1691,0
3574,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,36,29,0
3575,1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,410,4350,0
3576,0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,60,3341,0
3577,1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,636,4056,1
3578,0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,630,4110,0
3579,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,924,4526,0
3580,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,766,1877,1
3581,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,797,5226,0
3582,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,910,944,0
3583,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,549,4024,0
3584,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,807,1892,0
3585,1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,1096,4433,0
3586,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,242,913,1
3587,1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,1270,2339,1
3588,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,696,1883,0
3589,1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,537,3557,0
3590,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,26,2384,0
3591,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,1020,787,1
3592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,318,157,1
3593,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,717,1706,1
3594,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,256,1295,0
3595,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,719,563,1
3596,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,466,733,1
3597,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,1202,3945,0
3598,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,330,165,0
3599,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,926,4657,0
3600,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,979,4980,1
3601,0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,29,2600,0
3602,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,650,4069,0
3603,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,322,405,1
3604,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,21,2003,0
3605,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,372,3451,0
3606,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,1314,6224,0
3607,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,462,2042,0
3608,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,812,4359,1
3609,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,1354,6005,0
3610,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,1284,2710,1
3611,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,1274,5011,0
3612,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,781,3275,0
3613,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,377,4204,0
3614,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,548,4926,0
3615,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,1390,4187,1
3616,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,1041,5861,0
3617,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,344,2154,1
3618,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,444,4078,0
3619,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,1001,5889,0
3620,1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,376,3473,0
3621,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,80,101,1
3622,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,1112,6084,0
3623,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,758,4105,0
3624,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,1210,5847,0
3625,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,26,3031,0
3626,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,465,2894,0
3627,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,31,1128,0
3628,1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,705,1881,0
3629,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,95,1406,0
3630,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,48,433,1
3631,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,367,182,1
3632,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,893,3653,0
3633,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,739,319,0
3634,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,1527,6412,0
3635,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,83,3472,0
3636,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,23,883,0
3637,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,34,774,1
3638,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,379,562,1
3639,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,1291,5849,0
3640,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,1206,4205,1
3641,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,796,4746,0
3642,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,1357,4426,0
3643,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,10,2447,0
3644,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,92,2467,0
3645,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,10,701,0
3646,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,938,4487,0
3647,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,709,1747,0
3648,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,1096,5179,0
3649,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,99,3578,0
3650,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,85,3491,0
3651,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,20,3166,0
3652,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,97,62,1
3653,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,543,3843,0
3654,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,1091,4012,0
3655,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,17,1865,0
3656,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,372,3984,0
3657,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,74,2247,0
3658,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,444,1768,0
3659,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,1467,6297,0
3660,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,199,1001,0
3661,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,1045,5132,0
3662,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,308,1420,1
3663,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,1061,2119,0
3664,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,392,853,0
3665,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,1261,6200,0
3666,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,983,4955,1
3667,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,1218,3896,0
3668,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,538,3021,0
3669,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,1496,5359,0
3670,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,77,2210,0
3671,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,809,348,1
3672,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,718,4744,1
3673,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,1314,5037,1
3674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,321,160,1
3675,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,39,32,0
3676,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,723,3747,0
3677,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,155,79,0
3678,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,993,3066,0
3679,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,31,24,1
3680,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,254,1215,1
3681,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,1301,5229,1
3682,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,697,280,1
3683,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,449,4776,0
3684,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,814,4449,0
3685,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,294,3837,0
3686,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,807,2461,1
3687,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,1281,3623,1
3688,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,1243,4888,0
3689,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,738,317,1
3690,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,442,2824,1
3691,0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,606,4143,0
3692,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,698,953,0
3693,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,621,3954,0
3694,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,1445,6250,1
3695,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,1259,4407,0
3696,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,359,1065,1
3697,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,1085,4294,0
3698,0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,960,5378,0
3699,0,0,1,0,30,1,0,0,0,2,2,2,0,2,1,0,0,720,3849,0
3700,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,17,1330,1
3701,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,82,2071,0
3702,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,883,3232,1
3703,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,31,816,0
3704,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,768,5468,0
3705,0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,571,4929,0
3706,1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,981,3911,0
3707,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,27,2999,0
3708,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,37,941,0
3709,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,391,200,0
3710,1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,38,979,0
3711,0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,822,5032,0
3712,1,0,0,0,44,1,0,0,2,0,0,2,2,0,1,0,2,636,4223,0
